uuid;customer_id;type;summ;created_date
eec73127ad0278397b6f19579714f0dd1eb5e3dfe3f3159768b6cf721e464ada;6069;Property;526277;2014-12-18
dc111dbd7e02a91cf07e548d0a8831f9a2ecbab02f24a5996012f532e1269a38;3475;Property;639865;2020-01-01
2e91f90092317a48512a871670858c777a9af4f0aa4f50cffe8f71b804b3372a;5447;Health;839434;2014-07-05
3ee88995ccb5d808c127acc16f49be9d95ec3aeec79cb13378cd147d626f063f;5056;Life;406759;2007-04-28
7745d6105cf269d4d20ac4ad3e9cc6aba71e9eb8ce34ac77605c2e39b8720e5d;6638;Life;288183;2001-07-19
43f2ce9e014d989684f311be5072e02cccd9d9493e85b824515b1ea71f0ffd6c;4857;Health;806277;2012-12-08
3ce0e7cbf509ac63ebaf73619f72c20ea02560b88bd1f2e53356a7a5dae8e728;5605;Property;171446;2006-09-23
57d882a4872dd2579e74528482e1180bacb4128abb8d580dc73bcb0ae94a71b6;9895;Life;630165;2001-04-22
a090c98624db8f975e14f5e00ee1675ef7d421ac56b4f4be93fbf4f039020af1;3378;Health;975002;2016-01-10
dc74684195373565d6b66a9f2e8fea21987e7681b9bdba5551d55837c33baed7;7700;Life;245170;2000-02-01
f2963cf9ff93195bf449c58d1c14b4a3a357e2f856d780ce5ac5e997a83b081d;3147;Health;645334;2021-10-14
7e1511058c8f81fd62a72fa70728be7eda69e5d1fd5e138f7adc7ad7e3ac3e99;9270;Life;975786;2004-04-18
876965e96732f642b653c6b04bf22e14aa60e19597791c8ec5cea93252475930;4652;Automotive;566974;2000-06-24
0ab3b690f0f4c0e8555e4c44c59505139bd7555e382f89a1fde12a766411c266;2846;Automotive;901079;2005-11-19
1a76efae8500da8b7177c94c60433fa3e14ad92c64aded0b971b305c04924718;8623;Health;152947;2018-02-04
4c7e7444a786420b0eaf1b154b86acc10bc787d67afd99d7735018f62fd2ec4f;9553;Health;767279;2018-07-27
8d0a2fc1ca40ff5e538f14a654c6324e64433992b017d249645a8124c6d2b1eb;3081;Property;92948;2000-01-08
e6627354b7c3ef77cc30b1c262ab5d88b212305d086e76b6f280324d1e0ff74e;512;Health;169880;2020-11-19
787df9377f40a8175762b2d48cd42ab35a2de6b7d15b742253ef08ee97df4003;1260;Life;213936;2009-11-16
0af2a20707508c17e6582591e9a94a4ce86bf28cccfdce56f3270b6d745ca6fa;469;Life;974290;2017-08-28
dad2f8e81a78764620ee4b7a60c9c1f19e36a7836d9f9c7b445d39efda21af44;6444;Health;439900;2005-11-07
7489205b9b55de462288654098cd1561b8c921786674a568b8f8c8083a24e108;244;Life;923082;2001-02-25
012d3312638c8132432f9b693716379a4f340bf9f986337d1cec8cb2a17b26d0;728;Property;783856;2007-03-09
4bc09f1f1affbb5ae6d7776dbe8150a2278cc30c81324462f5306f3f826559bc;5479;Health;870746;2000-12-01
ada774cc0af94c1512519d24c7394bc0527f45dbe79ec66aadf0b769cc95f933;8377;Automotive;990224;2006-07-16
9df6538effbf883467bff53b2946ea857e7e3b1856f285f6bc6461cee45c6709;1924;Health;85754;2001-07-09
5d8d34f5fa311f217238a6001402765f33fd6f19ca3412c9c458a9437c973c3e;2571;Property;880369;2011-01-01
134181bab6df97f422c5eb7bcc8b228cddc429e2eee09fbd5a4ac8afeecd6fa5;1408;Life;146763;2011-01-16
aa52d46bbcc040cbbd8f3407d75e5bb010f2dfccad0fb6fd7ea17958abc3471a;1281;Property;616252;2017-03-04
f877a3f2e9895f5e2284dc410b3b7342a2c721b25ee40b2e3bec42c28ba39503;3432;Property;863604;2019-12-01
d0c047fcb586a2cc484a9a6c4c2eb43317d9aefe9ada973c8911932caeede6a5;5880;Life;751756;2005-08-24
e9fd119ecb547d747b427f2f98054e05c1246b3d6f759a4842514bf023d2b872;7857;Property;223206;2008-07-05
b2d4f8741312d46c8f9ab80c5733e54d6d7ef97a0fac592831deff823739dca5;4316;Property;709435;2023-02-12
f856c0d4bcbff6d9042ccaf397ba63dda1a0692eafb80e1cb632687db94cd2d6;8506;Health;505862;2004-09-28
4b4a8fce825bed61275961242397d94116984e407d39978899338cbf91dd8580;4094;Property;108903;2021-06-02
9087b7366664365665fe1577f08afa101f45e9fd9fa29672fbb75956d58fcff4;6544;Health;658477;2009-09-28
904f41c0c2dd7cda0ae3045b7dbe52500f0625d28faaf9f86d35b951e014774c;2892;Life;670511;2003-03-11
39ca1c3f9ad0674c13dbd0f55945064300603f728aa380e3b8230e0c21a6c438;9219;Automotive;695218;2001-08-25
d3add87c18814c191c95b16d5ae5d124743702ad6ee416960abdac7dc7b83902;3595;Health;487550;2007-03-12
c7f8b421fe2c8cc39d380dc02125d3b3731e2277e050f57f8cba52db6c2bf5a3;2775;Life;404981;2021-05-16
10406b81287a2537326143f63f06e77176b2781d7a502088f22a78be3636e861;5768;Property;442481;2007-03-14
8570eea40b9e43bde9b90b0715492764d1736fddab351ca0f9ef9d77ba6978a3;318;Life;911881;2009-04-09
1703412505f4241a817f5b477c14c40b0a067647ead4d776571f0ecc441f7981;3051;Life;647756;2020-10-11
57f726037834fd2a3390967cbb40724e9d59a6328955e42712312d8d323c4b9d;1767;Health;864060;2004-02-25
53274730e8c4c99159e0cb20ac67e578a59e219f8938f80f3e1fd2fd97ec4a75;3286;Property;21952;2011-04-17
52fd9523ba9f63e5d7f6e39a31bf600ab5e0bfe26cf30068255f577af327e115;5948;Health;453331;2018-01-13
c6faefb8480825bbe74b41281ec599a81fa24e8453545bc17f8d70294a81d20f;5784;Health;464524;2012-03-02
c44b4a8b3dc1559df74aee2a3f0c48b297138be251333039c36cd9c120672514;5923;Automotive;689136;2001-02-22
4c861094ad36962fa6725a720d228f7efb5693d8975a482550352eb694986cc8;110;Health;919874;2007-12-28
029adc1fd8e4d5c676704e810de6832d23d378f9a6059b991820f574580a3f44;8142;Property;123765;2018-06-16
1c5e46e090b771a18a20e90aeb88944ff9d0693bb329c97d1a5d7a9a572f9a44;5717;Property;969503;2018-12-14
571e074f48f726e75a99d92505b80a813970147d5884f8aee78a1d4a78d5e9a2;2101;Life;175260;2007-02-07
ed372a307eafd67eb1b13278c514174964a73b3473092e7406f90eef2eb3af23;3104;Life;66669;2023-03-28
f9370e9951756fceeba10aaa534863df2ad5a7bb3f65e138fbbaa1cf0be7068f;6435;Life;116005;2006-09-13
b2e41725f294efd0eafbcb6f4c0d7bbbee94c7094cdf337c60f6229868fa65b5;6388;Property;34625;2000-02-10
ee1d44bc5478bfcbdd376b3fe88542ee92c7cea578d107d070c73f92ac1cde04;9187;Automotive;121846;2018-03-12
c80a7a95bafce4ec7c007add519c3ff0b91241795664ca92369b163889ff01b7;9963;Health;788123;2007-12-03
e094539f8c04b770145502ba3f4aa2fac15015be2107df302df8423d775216c1;3530;Life;782043;2007-04-24
5ca525c5f6427aa0640a14041eb791bf1dd6932ecfc55b81a9bc015c94ca7666;3068;Property;326737;2020-11-10
545181ce8f74c3ad4a05ef839b92c7d8dad427170e82f3d1cfb0908fdbb35a4f;8580;Life;996716;2002-11-26
384ee0a586307dd8a1067e05e805d749c19389305458e4c0e47df7657f8f14c3;7934;Automotive;952938;2012-09-25
bdfbaa74be83726af44d30ab4248cc5159f36a7c4db9b64aef8356542cbe8943;2797;Health;802593;2016-02-22
ea2d27106071b4aa3f04baa95fbe028ce892f7a09f7abc6f2f3e5d0124fbeb94;1332;Property;320597;2016-08-05
8964726758c34af422dbdc70a020453751f801bcdfa8667acfc76e2ef6c36321;3577;Automotive;733093;2011-10-02
66cc0fe7ddc16a851afbe71ebc96a89e8f75802e7ae0b0b051ea2e9f6977bfcf;5265;Property;631335;2023-03-02
64b4492550c3ab33cba4a2202d6454cd098b4d8cc53ddf11a18959257b40ed1c;1413;Life;4488;2013-01-18
da997ad6ab70dcf8178c4c6a5cbede6989704421300159326928b010026a0fa3;7861;Life;725387;2020-02-11
418465f6f8079d127362e04e1feac8558fb2480441e19023801f63ec01594ca6;7815;Property;915593;2012-03-12
061b37df1ba3ae31c5b42ad49c5c4f17fb151c48ee2821fd7e1d39cacdf7bb46;2980;Life;939879;2004-02-18
cac89558755fa3d5dae695c7ae4b147b56d7c3b9c60d66d07f45698200ecf01d;5213;Automotive;234915;2007-10-19
26c9412c0c2fae90b3bc3457ebfa58d2d7555aac655a4b2234771230dd09a53f;1280;Automotive;904764;2015-05-05
00431e6b07f6093810f5cb88310980d93d9dfe7b33a07457cdeac6c5b9d032e4;1576;Life;775149;2018-09-24
112045e7ca9befa5c44267b3b54aed27363602732ed617d88e05baacdbdfc100;1094;Automotive;128539;2008-05-02
ac68f53c8dae64a32e1f8fd8022ce8928552d5e6ecc3dcc4949d19ee6ac81abe;8274;Life;762610;2006-11-05
52e08c846bc671027f0e7ce604cfb7acdd619d135d08e0524fc1969039c8758e;2064;Life;411669;2007-01-27
99d6f1e344b3c4bbc332872255ef62c1bac1620614467d1b8bbfb4bc54489121;2050;Health;556106;2007-08-15
76e0481f8c8b526677a96918fc5e1b6dfe7003e5cf02613f036f6717a5ee5b50;6054;Life;877671;2011-04-23
2835f184fdb1d8f7790d7c42ef4c50f0eee6beebdb9a9a0e176b1bccfdc6fccf;6036;Property;709922;2018-09-11
aed27aa7d9b09da4c715c5b7158caf914b76701e034cde09c464e926a5efbd29;4380;Life;767838;2012-06-05
34189efa46ba1cc65e014056828c694312a67757ff68af9d64b36e132967c5c0;4874;Life;699559;2022-01-18
c26af54da629d0413e09c8c6ed943b10677f44099270600a8a4d26f67bcef36b;4847;Property;882826;2003-05-11
517c614ee4dc2b318b33804ba3ac5820f06ef174e44e6f3c837b609f69fe624b;6241;Automotive;143257;2004-06-18
155421d20e03c5f1c3049653e21f8b93d83148f447eef89b10e126c92d87d08e;4871;Automotive;90111;2007-01-19
49c7225cedaaff6879da8c70c66ec18e2b7ee2a3b11da6c340b65fc764c8ad83;7040;Life;429032;2009-12-13
375f9110e56d781bf93536c7819957b6d479d4ff2a4c4999b9eb3ec807bbecfb;38;Automotive;50526;2009-10-18
4c1585512f9c05bfe6b10e709f3024f52587f4e68de1223b10c511c6cdc9efdc;923;Life;97377;2009-07-18
b829bc5661a7d1b8162db158a90d487e447f950f573d1c377017ab4657354461;1158;Automotive;936496;2011-07-09
969132dfd20a58d40c3f681ba900ea2f6118ddbdd7c6d6cef4cb4ee4260a7808;9185;Life;609248;2000-11-08
22ec7b6a86ba30e9c32483c274a7af3b2351fe9a604f1625dee80eb1d446b57d;986;Automotive;135754;2011-03-19
564768cf72120df48e98d7b831e29b63b17a21ead7a3b216753099e38c197e3c;4251;Automotive;529627;2001-09-11
1bea9ffa9730abdfadee039636ec1a003859e03c55b7cf202dd79164f1f0eab2;7863;Automotive;853907;2023-06-25
d9e9b756238e40e10b44f7c363598020754536b0615894da29856685adc9c34e;3047;Health;93428;2007-06-17
dba1ff2af1e9020b41c244a0996bcb63b8a6153ec0073ce201b124e191e665a4;2836;Property;82164;2022-01-21
ce24330b7d61102ba294794bf0b238d0f12224cd75f8c1e0a216edf40378175c;6927;Automotive;178615;2008-06-01
5b68f0c079b43510865721cfaa12617978ab77c656a8557bfdc6a63432eadff4;8009;Property;145531;2022-01-22
0c925b3bf497a8aed7f224d1d5ad275fb96e7b98037729eff4ce4dd57472c282;5033;Automotive;657671;2012-10-10
a0527e6d6ccbfb73b040a3876567e3f7110c1c5d907b8296d4d8fa25952ed0dc;5986;Health;226513;2004-04-19
0a8c3923315598eacd297d6a4fc8c0c478f9bf529d5876d807dfb07ffc914ef0;7360;Life;592496;2012-08-10
1ada62c32b29db7cefb4c185ccbe7de7cedcc67869a1ed9f23e6ba7af91e649e;8499;Health;645326;2005-10-03
7339faf3a94409bdbfaf2552d9165f04fe47a294b020a77a202dcbbdb030c55d;9176;Health;548153;2004-10-12
2a0ad800aaec0d5e45a51d536afed5a9d231d40eb29c5c16f575b02ab9c9e789;4199;Property;357655;2017-06-25
e0cd204bb0f70b0bd65020d7129edf0a19e4e9e7b38e3d69c070075936659903;4628;Automotive;339121;2009-06-15
39e4768c98b233e706fdc3ae36c8654c5c6f87fdbd06b44b824aed9c71dba2a9;3921;Health;638411;2020-11-17
b58261c5e3731670ae675725ce0e66ab7267ccdbb9941e3a0f63168c0f22265e;605;Health;891654;2002-10-03
8d924078f758a75d275bc50e3bbf07afa55430286b8b90a25fc1cc39dc1de424;4279;Automotive;520512;2002-05-04
ed532f59843d41abd47b69d03fc2a3e3267987c24adb98a23574b7e35e986ff3;1819;Life;582995;2013-12-20
ce3f847fc05673e37d5fdc1059233ad555369bfd006f5909f632abc9e7a3a114;3921;Health;50297;2008-10-05
c4baf2fd86db13ce079a3f722eaf7bc9cbbdcc0037ff5d9dc762f2244246b6bb;8312;Health;781267;2023-05-01
e15edb603c489b6525b52e9900139b2cf122a5c22cc5791761187f344a375388;9201;Property;900919;2006-02-11
e9d2a2eaa88d29122224eae607091224124764f7f6e4479af77cddd02d2fc3f7;9068;Property;427624;2013-04-02
c07a55851828fe2292e572bade16a7a936af4b981ffd688dd9db858f01076af6;2142;Health;124278;2006-11-07
029a705cec1ee23a5f9a7d32fbca148124aab6461d75be15f4347bd9820329d0;508;Life;9987;2012-08-19
4ea397e9b6a303a3948693dbdf75b7e8f6459556e828e0786259950463727a45;7055;Life;628217;2009-09-09
1897e63ef6a661211ba0ed33d4984a2be9dc31842cb04f2b563ae8dc76c14a75;7543;Life;639205;2008-05-24
df04e385406214f6dbd6429b4d0bd7bab86418e5b94690921c0d95e2ec9c03a7;4005;Health;167860;2000-02-18
3581f1ad6001bf29d7c616a56e3ebf5408e56d11507c9266fc7b143dbd8b2bc4;6791;Health;361761;2022-09-09
203a186430731ce1e92a19106d8ca7cd378991e3ad5361d44b87a9edfa61c89a;362;Life;81260;2011-10-04
e080158565f1d29795a177379c238010d0f419e0ca5a5592323b249d1f31f604;924;Life;668037;2003-04-07
f85feea82c8146d448dd0f66eff54bec2b4dfe6457f97b78b3fe959790ae4932;5946;Automotive;852537;2001-06-22
0774c3761ff21586380d504f141a507dc334add96bb187d350e7628627479ae2;4111;Property;734116;2007-05-07
de62482544731bdf88d3289196ae5ad7eadd2d46b5e93d4a33014b612f27ec23;1396;Property;555370;2004-08-25
ff35c2b8de544f0ac23100b3aa0482c5ca5572e042f4d929e468a2eb4e4bad78;6821;Life;912783;2004-12-24
f2552e7b90638d4ed41c7a1ec5d1f2b4bdf52f0f7d3437e87e561d096612b467;1442;Life;628251;2015-02-03
7e2077812c51628a66816b5186b72a820ec434f769be038848113374979c918f;5476;Life;7111;2020-01-11
8bffd89bbae3c86fd311394d347418a98fcb577776c0162589ef2b8d9c90b1b3;6066;Property;289683;2000-08-20
47cc61fa128d1b827002e5c9b5681d16e7ae6fec4986c5cf266dbc4997750da9;1364;Automotive;662662;2023-06-04
e54420a6407977ef8836e8431b0a788a6d1ec7d94767d88880a8560bcb816159;8832;Life;49639;2010-03-09
8eefe66a62237dedc3338a6c290f7f33faf0768bdbd01bf6b393892694e5d0e2;5946;Automotive;102712;2011-01-14
6f91dea95d763b55c8a79b1f3c01d07c86b90c59d3149789d63174dec70dee00;3022;Automotive;244933;2023-04-06
8eb2062dd84bdf30726eeac399b08fb8133c0954439147ba93a769921d180f5b;6549;Health;125961;2006-09-18
11c5cf54a98ba953a796b5db3e9b1c4c7a82ea8d2b000857e8661e37bdb7403a;6542;Automotive;918802;2006-08-09
a56c2f83b98373baa80582f3414b7fc30e51b3d08fa7be8dfe25a216b2f257f2;9658;Property;509222;2015-10-22
420b2cbdc8c9e22d210d128e25d8aeb1b55a4c2d9a45899a84f4075dd11e6001;3316;Life;341323;2011-02-25
cb8cae6fb0d73df6bbe1a95c0c99d3efd982bd3d970a68a3a9f014eca901504b;7831;Property;196003;2018-02-18
8798629e73eb74b61de4b0b657154a3cdc48f5a2c207d146020a740bb5099e6d;5434;Property;783249;2000-10-23
31627197953dc3cd737e0a1597f3d0abcf1eeb1729550d9de7b8ca47b1452eb2;924;Automotive;895485;2011-05-23
b1887ba828b615cb33538ff08d8cdca45183e53e17712cb61d88797904029987;8801;Life;311399;2010-05-08
5366345ac40293f91357c4df296fc7f82312fdd1d8649e904344b8dfa574a03f;793;Life;763726;2008-05-12
d89b7e9094e63dd67e6d36b48bf0cefa9623fd932617982f1fb4820aee5a04cd;5699;Health;676161;2014-01-24
1755b81b75f661e8699bc9c324c0fd0aacbacb869782d6c014ad10df4546c7d3;8498;Automotive;5979;2012-02-26
ff07a6893d1625d394fff89740d947f131403434798c6638a77ab566b13299bf;5214;Property;311727;2008-02-27
5d419b1fb27de586f70f289b1c8bcb51e368d5e555af53d055e6344508021e1d;4448;Automotive;886057;2022-10-04
7022a57163dcc2938574586feb772876f2a1abd0635419c6256d47a402bfd6bc;7677;Automotive;551661;2017-09-04
1129150baac4726b57b8963e7c898e3c8b34f7d044ea2d0da7703fb878618c91;2966;Automotive;760217;2012-08-21
700cfe283f25d42a2e44c96977cb8e9bce68784092d6f04e24a4befb090f3293;6621;Automotive;884619;2002-07-21
a2aac4bb5147275b7b9e67e7015aae3bb86d163f3cfe0b9550591397d0885439;6589;Health;680787;2021-09-27
8a6810fdd9d75425e54d82414d9b463a2d22a0456605ebb72f1fb903e1d540b2;9206;Automotive;310162;2019-07-23
95a35c46bff329abfb782248752af48bb605188c3384f90831259923cc60bcfb;4647;Health;693481;2023-03-20
c0acfc15419506f90a1504aad9ce0da1b95758e2bb2130f6cf007893be4a404c;5978;Life;581577;2005-04-20
76f71b942f9357b319dd6592a6143018115242253f027e8122d7178578b72f93;6471;Automotive;61420;2003-09-04
d5cc58c3128438914f6df8c56cd267072cd70658524ebb9457a37db66a942b0b;4618;Property;870221;2012-02-06
be5c9fe97fc1eec62a1b6d777897d69141175b8cb3a77df659c8e3f416a4b494;1657;Health;879538;2002-06-06
01ca701fda3f59024555cb3ab372352464fa5bdc6cff1b7d2970ad3b09b8f0ea;4038;Property;87327;2010-01-26
694ba109608e600013370b8485fd0f7cfb29b300400d5b80d44e039443c0e22f;4058;Life;128958;2006-07-01
556b3a3fe937b9143e84a3f1a05f7e16404801f8f329bf68744677ccc01dee40;5290;Life;75480;2011-08-01
7592bc27e28806b47e4b0ffe94c34eef78d4464241de493e686cdb7a662fda2e;2357;Property;721634;2002-07-19
b513b9b534a49030e7f735cb001cbce7c772a3378ee641baa3bb108db8b2e6ed;525;Property;675193;2021-10-28
7da3db76894a32941575dd963830bcaf926b276d1721d7f7f92e652548f9b068;8009;Property;654313;2004-02-27
d1d65bdde4c7ac6f6ba6cca7e2d3ff24d9dc23017b7bc53996e089c74c269666;5609;Property;128550;2008-03-17
4f7956bfe5857ffd59ab7b04c3ad3dbbf71c56f2214f30861c9fcce97eb0ac8f;7962;Health;28637;2005-04-24
f6ef2ba3125b202af82fd6cc4b2a4df9b077c7700ee211de5bb01e51cebb3949;2857;Life;431306;2016-04-26
5225d2cdbf29fef6fa0fa1742461f8f154dcfb88b6eebff822e6b94771f814b5;7321;Health;433938;2008-01-26
4a95ca4d1d27bb92dedafc62cec4dc111468f0f118669b1f1022a20b9f00450b;7957;Life;251893;2011-03-17
b4de19dc04e4056cc152093342689990004e748a1e1c867ad7a9bdb0f377b694;5277;Automotive;950027;2016-10-14
46cc8a64edaaf9f6cc979affbbb8311f37a16eca25b7805a27ba4951199e8fd3;6285;Health;975595;2003-04-26
e14bb0626ba29ba379e24a243e86f4a9bd9a8226910dde3cfcf14debdb684e6b;8491;Property;956265;2011-05-04
110f9be77e3a4ba71d69e4991a94f0e4cf65f47c60e20b93e1a7b516c69ecae5;101;Property;989963;2022-06-18
81b84609c78c06b4865abca421295a1962256d0695f5c3fd075f74c87dbb2dff;1957;Property;19076;2004-02-16
2babd2bd30a38dc4585b485a90b60ff34622e4a946f6d3c516d66890c9223ea9;6106;Life;35165;2000-02-17
b84f7614492a10697e023706218f982d9b7c85f511a8f8e8e09af09c89a8c511;5287;Automotive;329488;2016-09-26
e1c49848c9582f7d9337f2d770b71a85582df5900c50d02a9c7d10347fa37b2e;3823;Property;586860;2023-08-23
5630a729c7136d9c74ea436c03d52ce8888d4bd2aeed42ab70df4cc207a4ed3c;331;Life;287893;2014-10-10
e2f7f1792972787880eda6bd91d1f68d681e254e00c232fd4fe62366ad572369;4823;Life;743951;2017-01-26
df6b02ad259bfef6533a6a0ed1a7c49e7a9c313516728c72f8da1e0cfaf70c11;7509;Automotive;10273;2003-05-11
6dcdfaa2965f1b72cf37308bb6dd4df835b7961ff3a938cb93121bb7168da42a;2011;Property;921130;2003-03-14
df1b0a832c85bb09e03141d108a4cf606e5847b6fcad2ea5d7547c7b8ced44ad;1300;Health;399197;2014-05-05
1ee4a3bf2ff01eab3c55a90651ff79ec362296da249e2a864b04819634fc83e0;6875;Automotive;151400;2009-01-28
b30abb4fc59c1f33e8b6bbb2bbac0e6c0781fb136f3edcef4057c6c7baa39bfd;2408;Life;888970;2018-05-01
a020bd4098403586aef394f94450f8769b40dbed6f00b6bb90edd0913a289e6f;4966;Property;350547;2018-09-17
d7eeffe0d80f980da4ffde7f37d41fb787bf1a9292fe838c054f3cf1d8d26489;6507;Health;625151;2021-05-16
01de353e8d776cf2b014e6985e2ad6a1986bd4ec8ddb09f0ee7bf7426815fdbe;2106;Health;687511;2015-05-24
198395fc3b79c026341096c147cc9b89fe47a0b198d8d523f61f03c32b85218e;7735;Automotive;454885;2020-03-25
c97c8c9665ca021f4e4007b5ec4621020fb24a162a9a5dd2af5d448be6bd07c3;1568;Life;149645;2002-11-27
087743573c58f5f78be0d145e5af58e152808c1a736075b8fc0fa592e2c94b90;2787;Property;134200;2023-01-24
4d8a789c9e4cb455b94eef21c8ef1725141ff8c0011f700777ebdadf053adda1;4811;Health;785782;2010-03-12
ce160ddca461cdf22ef200de8d256ccbe6b50df24f3569e9a06abf28d13f2824;490;Property;335194;2016-09-09
da68334b261e9e68c86207c7fd72fe73b409800b4a8a9ae865a104d72b802eb6;9534;Property;507518;2019-01-01
c0f64b40274b076646ca6d26fa6f4f00a701bd8a6ec1e57ee98d7b7f35f571e5;1932;Automotive;331196;2013-02-06
2a0c2a9791ab942f88f65f34500f866084e37e486db487038c04ecf6a73a4c35;5060;Automotive;504852;2017-08-04
85876d8b177274a6eb9e651f9fb2f84cd0b4c95db33aeb0ca3eb89b40c565586;5190;Health;901406;2006-12-16
e60ab918675fa1af116bc3551e40900c7b32da814a0fa3f3fe733e614e63125c;4251;Life;931341;2019-03-07
d29ae86ad66192251a73830320931dfab2f2265d5321798b5291f77e08081468;214;Property;966192;2007-02-13
d38ec3be6d8f25224f8223dee288823011d71c9ffb7d342db15f86c543ddd4ee;1360;Automotive;867282;2020-04-06
6cf12b56e2fba6bdde5d76096a74e46bb21a03285b7483ffc5c0d7504a9ae3ca;4817;Life;199985;2022-04-09
9ee8760353d5af8965189a45f72c2418645001c33a2494e7db2cb9d820e8b8bb;346;Property;547795;2007-01-26
313097bd2287efb8c5d6a968e8d18ab87df023c41fec311c506af741329431e7;7073;Life;167662;2018-06-23
b713bc287b540c5322099bd1411b6cd17c4fd9c220785bf5eddc2859ef927542;8156;Life;646553;2016-03-21
bceb763690c55c260baadcde0c8cfbce79d239dba3572452ee2652c881b634df;6774;Life;247476;2010-04-23
abc3419ed46485216640cf3614b1129926bb90029c13f6f6803f3bf3bab62cd7;5796;Property;103829;2012-03-18
48f943a4743299130b2fb534d6270937fb96d7642e6c261cc17bcc1b92f063db;7478;Life;888359;2020-04-24
7801ed578126a1c1a2527a66de917ef1b55d2a4ba517ee891a4537daf5c4764d;3304;Health;43639;2011-01-12
958e3f5e921502588847c2558ddd6f575bf2587693cb460e2f00fcf0c0f0bdb1;1624;Property;455079;2008-07-06
10423798cc3f088515ba6a242380c37da22cc8507a893d0841a29ac1d05fe83d;688;Life;723494;2015-10-06
9080700ff4ea69e0f81ba5c7fc961af171af91d3c6edfadcc5c626ef2a7f5ddf;191;Health;162716;2019-03-02
807294f362b83bdbcadd713b2cd013fbe2bb20c2d2067cffbdf4ddc37edf5d73;3417;Property;455600;2020-12-25
c3a6255751b9f432dec92e62334792c5c6803458dc3abc48f5855e4c70de5924;3587;Life;803514;2007-01-23
568658aee1c1e6960ee16812e76d7f2ffdcb0767b674a951680ba529fae55178;1030;Automotive;819833;2019-06-10
1693c768b54e0c4735c9b39b3f6595708318e9e9b5ed334f4a0c3c9d32c76d2b;5154;Property;399003;2019-08-15
bc05c3e88a048a420b15fe7b37c8bc60c9086320a5e0f4e9270f2f4d82ab3d35;1621;Property;807662;2000-12-24
67c7cda60ee09e725583b97837750d2255f8e5b0228bd87be8991cd3195a4491;7131;Health;223992;2017-12-04
b4ffc40f8a277c0331f31dc40229c3d18c64d0273ae77c613ee98c74581c9f63;5191;Life;288547;2016-03-18
c43e002a3767563db3bd91da228be9d51cd274bc40f018bd5b531ad787dfa9f9;7800;Automotive;644942;2006-07-27
f988da2af78789fcb4a56b700ceef3d6528fd232590adb7207ad440f2aef46c7;1576;Life;857136;2016-06-03
f0d71c65bc5113ce06add62e561ddd4012fbf36abcb7bb2d352359388e82f08d;1995;Property;241398;2002-08-21
70fd1f16052b214699b2926b32ba883e9b6b6f61904eb1ec4e212c5ea8ea2f03;8797;Health;183357;2022-06-18
9c9cbab92ef7f06b61caa1976ceeafa2bd618a097e8bfb9808e3cf53793e18cf;9068;Health;585809;2021-09-19
a29d9e5d995d2d749143e7649bfacf2548e7af4c443cd5d7216670c2644b51b5;5468;Property;677079;2023-02-03
1d8dbc2f0256a8813a19eb1382e08ed5e4d2ff8299e07c0f497edfd7eea6eb5e;8815;Property;453087;2009-10-02
89135eba05fa2767eb684ce8161ccd1eae745493f640da5ed5d42174cbd59907;6987;Life;625718;2022-11-16
a02813541706d0a7bc9cd9a2e1a37f9beb5e51d026e7bd446500fdf4ac15b9d8;1319;Automotive;29920;2007-08-15
606402a7869f552e02369a91942b0f476e590e12f0f5bbceb2872e7b35dae6c5;3479;Health;75971;2021-11-16
ab20d5b6443b5fccbc5367247cdfd0be164edf17ae5632577f140c06402f04d7;8651;Automotive;813049;2013-03-18
59fe783f912959d0c3ea505c72ad3264e1966493886a25e4532415e153f79921;1677;Life;454565;2015-06-10
c20cb46e6017b41e665ef8f89c499befd4fdcfc2c3df11139953a9e312c23329;2028;Life;918865;2010-05-27
94f929a9d8728f4b5620acbadd1563838bb82ca45cd4e48b095e688f0c6361d2;7139;Life;670419;2019-07-24
b9123b0b4d53e8db4b5b2adf571de1e8ad4504e013ef53867d47c98cb5ea7aa7;9711;Property;991284;2017-11-02
b689b9f5f272b87fa4e5ac6936e40975ec12c778f17db41611f05c4fd37c3401;2997;Automotive;855144;2006-09-22
6bafbc71c0c6b51a394aa7b3d01386e6e9f1e7ceebc6bf928fb3e3ee91bfa2a5;6451;Health;19665;2016-11-18
884873a4c9cabebb1dbd7c706364928b87d53bcf978b1b2478d4b2c643a97488;3009;Life;721655;2010-12-20
602d61049951c42c7bf90addf4c2d66c8c9ae0af03d0997305da238d5bc9548a;9087;Health;217699;2016-07-04
6315cd829abf01d3300d115e4202ad6bff7f4dfb69b6bbd79a462ed2f5e7300e;4338;Property;439563;2020-07-22
122ed5806541d7ccc533bebc8fbe89ee7e06fbb9319e3aa0224ccbbe7c8b4c1c;5688;Health;797857;2018-01-25
f9a5cd353913a3124f7c530fb6af7c415027ea6d9c88aa49a67f9583e1e6a874;866;Property;949194;2009-08-21
aac16cac5e0972d15f2a12f2c41d8bc17579f0c25d3066fc86b5b4daf9e9da8c;3716;Health;365807;2002-07-06
525afc2e33efc2a9d42c9872c6f81d3d1ac9532027390e930f356d41cd9d37ba;9577;Property;263560;2015-09-24
